epoch,step,train_loss,train_r2,val_loss,val_r2
157,20299,0.2712010145187378,0.7769389152526855,,
157,20349,0.17257922887802124,0.7045096158981323,,
157,20381,,,0.4820248782634735,0.5098199248313904
158,20399,0.3727503716945648,0.42977720499038696,,
158,20449,0.4447978138923645,0.3539661765098572,,
158,20499,0.3760124444961548,0.6794451475143433,,
158,20510,,,0.21096718311309814,0.7744203805923462
159,20549,0.2189437299966812,0.7520211935043335,,
159,20599,0.19120709598064423,0.760981559753418,,
159,20639,,,0.28226375579833984,0.7071081399917603
