epoch,step,train_loss,train_r2,val_loss,val_r2
157,20299,0.1422145962715149,0.8395808339118958,,
157,20349,0.1312800794839859,0.8757346868515015,,
157,20381,,,0.24870090186595917,0.7403491139411926
158,20399,0.3958955407142639,0.29910576343536377,,
158,20449,0.32334429025650024,0.639145016670227,,
158,20499,0.21906231343746185,0.7847961187362671,,
158,20510,,,0.42546316981315613,0.5651331543922424
159,20549,0.1865738183259964,0.8217020034790039,,
159,20599,0.3115328252315521,0.6500686407089233,,
159,20639,,,0.27054065465927124,0.7196115255355835
160,20649,0.12673769891262054,0.887951135635376,,
160,20699,0.19136479496955872,0.7915798425674438,,
160,20749,0.20662595331668854,0.8461176156997681,,
160,20768,,,0.20962011814117432,0.7764682173728943
161,20799,0.21395912766456604,0.7006007432937622,,
161,20849,0.20679329335689545,0.7545766234397888,,
161,20897,,,0.20624080300331116,0.7805842161178589
162,20899,0.2737576365470886,0.7669709920883179,,
162,20949,0.29893049597740173,0.7600162029266357,,
162,20999,0.44376569986343384,0.6583946347236633,,
162,21026,,,0.20917324721813202,0.7742197513580322
163,21049,0.2275030016899109,0.7656389474868774,,
163,21099,0.196806401014328,0.8402486443519592,,
163,21149,0.177961066365242,0.8708147406578064,,
163,21155,,,0.2121945023536682,0.7751594185829163
164,21199,0.606723964214325,0.5234229564666748,,
164,21249,0.35098427534103394,0.4944993853569031,,
164,21284,,,0.2098565697669983,0.7776630520820618
165,21299,0.2848741412162781,0.683873176574707,,
165,21349,0.12747398018836975,0.8861631751060486,,
165,21399,0.19979578256607056,0.835525631904602,,
165,21413,,,0.27646905183792114,0.7135517001152039
166,21449,0.14556466042995453,0.8760631084442139,,
166,21499,0.29134440422058105,0.8314418792724609,,
166,21542,,,0.2630460858345032,0.7265647649765015
167,21549,0.1254509538412094,0.8652636408805847,,
167,21599,0.1683744639158249,0.7736721038818359,,
167,21649,0.24221396446228027,0.8206301927566528,,
167,21671,,,0.44405120611190796,0.547224223613739
168,21699,0.15883375704288483,0.8520593047142029,,
168,21749,0.35023945569992065,0.7756820917129517,,
168,21799,0.21848651766777039,0.5713659524917603,,
168,21800,,,0.21582582592964172,0.7667630314826965
169,21849,0.10007230192422867,0.8878377676010132,,
169,21899,0.30965256690979004,0.43824994564056396,,
169,21929,,,0.2531309425830841,0.7365037202835083
170,21949,0.5285944938659668,0.6304613351821899,,
170,21999,0.23984535038471222,0.7589350342750549,,
170,22049,0.14904893934726715,0.8863579034805298,,
170,22058,,,0.21195301413536072,0.7750948071479797
171,22099,0.12923826277256012,0.8095390796661377,,
171,22149,0.3212164044380188,0.41525763273239136,,
171,22187,,,0.4322925806045532,0.5580840706825256
172,22199,0.07221321761608124,0.9298238754272461,,
172,22249,0.209329754114151,0.8570133447647095,,
172,22299,0.10621027648448944,0.8760452270507812,,
172,22316,,,0.20811296999454498,0.7795025706291199
173,22349,0.22089718282222748,0.7148922681808472,,
173,22399,0.46853458881378174,0.574061930179596,,
173,22445,,,0.4995960593223572,0.490764319896698
174,22449,0.2284024953842163,0.7642049789428711,,
174,22499,0.26506519317626953,0.7937991619110107,,
174,22549,0.32931551337242126,0.708246111869812,,
174,22574,,,0.47923824191093445,0.5106236338615417
175,22599,0.28598013520240784,0.7764384150505066,,
175,22649,0.10297746956348419,0.9015427827835083,,
175,22699,0.29169386625289917,0.6097304224967957,,
175,22703,,,0.20792391896247864,0.7787404656410217
176,22749,0.1460476666688919,0.8149209022521973,,
176,22799,0.15323752164840698,0.8071068525314331,,
176,22832,,,0.21368178725242615,0.7735866904258728
177,22849,0.11689042299985886,0.8575465083122253,,
177,22899,0.28798234462738037,0.7941673994064331,,
177,22949,0.2722565233707428,0.5632556676864624,,
177,22961,,,0.28644219040870667,0.7040008902549744
178,22999,0.21862681210041046,0.8505195379257202,,
178,23049,0.18692678213119507,0.8095290064811707,,
178,23090,,,0.250728964805603,0.7385788559913635
179,23099,0.4524775743484497,0.5148094892501831,,
179,23149,0.4480810761451721,0.5328047871589661,,
179,23199,0.22691860795021057,0.8442606925964355,,
179,23219,,,0.24274946749210358,0.7471925020217896
180,23249,0.3048206865787506,0.6809591054916382,,
180,23299,0.23922623693943024,0.8288048505783081,,
180,23348,,,0.20321014523506165,0.7826387286186218
181,23349,0.3421904444694519,0.6128189563751221,,
181,23399,0.2888204753398895,0.6210795044898987,,
181,23449,0.40473610162734985,0.7284153699874878,,
181,23477,,,0.21419276297092438,0.7739412784576416
182,23499,0.6417889595031738,0.21720045804977417,,
182,23549,0.1652534455060959,0.8536579608917236,,
182,23599,0.26700693368911743,0.7307078242301941,,
182,23606,,,0.2630263864994049,0.7272143959999084
183,23649,0.2353394627571106,0.8383029699325562,,
183,23699,0.21621361374855042,0.792895495891571,,
183,23735,,,0.204678013920784,0.7808442711830139
184,23749,0.35794341564178467,0.559654951095581,,
184,23799,0.1369028240442276,0.767074704170227,,
184,23849,0.20215851068496704,0.7657598257064819,,
184,23864,,,0.4208569824695587,0.5700873732566833
185,23899,0.14615210890769958,0.8174112439155579,,
185,23949,0.14813916385173798,0.7950525879859924,,
185,23993,,,0.277687132358551,0.7122781872749329
186,23999,0.22133180499076843,0.7893844842910767,,
186,24049,0.24414955079555511,0.7687458395957947,,
186,24099,0.20408424735069275,0.7718048095703125,,
186,24122,,,0.2269333153963089,0.7620977163314819
187,24149,0.3758254647254944,0.7250109314918518,,
187,24199,0.22919213771820068,0.773624837398529,,
187,24249,0.26381582021713257,0.827187180519104,,
187,24251,,,0.25327399373054504,0.7368436455726624
188,24299,0.19446225464344025,0.8375409841537476,,
188,24349,0.18983659148216248,0.7809798717498779,,
188,24380,,,0.20766326785087585,0.7790194153785706
189,24399,0.41393986344337463,0.6587129235267639,,
189,24449,0.15878479182720184,0.7916556596755981,,
189,24499,0.4683373272418976,0.09474390745162964,,
189,24509,,,0.4519367516040802,0.5388261675834656
190,24549,0.2831055819988251,0.7159445285797119,,
190,24599,0.24995988607406616,0.48284393548965454,,
190,24638,,,0.2053506225347519,0.7818496823310852
191,24649,0.23877835273742676,0.8214061260223389,,
191,24699,0.47899481654167175,0.4640096426010132,,
191,24749,0.1432262361049652,0.8777732849121094,,
191,24767,,,0.4319145679473877,0.5583304762840271
192,24799,0.23936958611011505,0.7407742738723755,,
192,24849,0.2847185432910919,0.6698527336120605,,
192,24896,,,0.4294337332248688,0.5615617632865906
193,24899,0.23856452107429504,0.5975159406661987,,
193,24949,0.20408949255943298,0.8537728786468506,,
193,24999,0.1892862766981125,0.8317549228668213,,
193,25025,,,0.22674109041690826,0.7586981058120728
194,25049,0.30252236127853394,0.4370043873786926,,
194,25099,0.21709367632865906,0.7050448060035706,,
194,25149,0.26981353759765625,0.7704604864120483,,
194,25154,,,0.590523898601532,0.4015553891658783
195,25199,0.5631352066993713,0.6698579788208008,,
195,25249,0.12441977858543396,0.8361726999282837,,
195,25283,,,0.2197309136390686,0.7678093314170837
196,25299,0.17788787186145782,0.7708420157432556,,
196,25349,0.2775743007659912,0.7653313875198364,,
196,25399,0.19555866718292236,0.7732868194580078,,
196,25412,,,0.27849191427230835,0.711194634437561
197,25449,0.2450639307498932,0.7674596905708313,,
197,25499,0.21940965950489044,0.853660523891449,,
197,25541,,,0.20820623636245728,0.7785821557044983
198,25549,0.2693144381046295,0.5783442258834839,,
198,25599,0.20124028623104095,0.635091245174408,,
198,25649,0.2722059488296509,0.7514755725860596,,
198,25670,,,0.3323515057563782,0.6580512523651123
199,25699,0.3117416501045227,0.7719826698303223,,
199,25749,0.16061243414878845,0.7623383402824402,,
199,25799,0.24096983671188354,0.7500753402709961,,
199,25799,,,0.2195228934288025,0.7687514424324036
200,25849,0.23540891706943512,0.7854235768318176,,
200,25899,0.15708360075950623,0.840459942817688,,
200,25928,,,0.21170037984848022,0.7747616171836853
